b20_best_error,error_says_b20_better,lg_band,lg_best_error,lg_iters,trial_id,workload
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed9,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed10,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed11,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed12,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed13,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed14,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed15,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed16,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed17,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed18,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed19,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed20,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed21,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed22,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed23,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed24,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed25,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed26,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed27,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed28,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed29,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed30,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed31,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed32,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed33,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed34,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed35,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed36,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed37,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed38,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed39,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed40,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed41,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed42,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed43,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed44,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed45,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed46,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed47,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed48,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed49,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed50,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed51,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed52,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed53,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed54,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed55,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed56,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed57,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed58,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed59,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed60,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed61,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed62,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed63,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed64,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed65,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed66,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed67,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed68,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed69,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed70,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed71,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed72,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed73,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed74,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed75,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed76,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed77,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed78,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed79,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed80,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed81,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed82,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed83,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed84,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed85,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed86,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed87,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed88,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed89,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed90,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed91,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed92,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed93,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed94,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed95,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed96,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed97,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed98,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed99,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed100,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed101,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed102,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed103,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed104,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed105,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed106,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed107,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed108,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed109,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed110,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed111,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed112,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed113,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed114,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed115,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed116,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed117,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed118,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed119,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed120,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed121,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed122,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed123,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed124,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed125,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed126,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed127,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed128,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed129,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed130,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed131,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed132,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed133,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed134,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed135,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed136,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed137,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed138,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed139,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed140,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed141,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed142,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed143,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed144,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed145,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed146,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed147,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed148,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed149,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed150,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed151,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed152,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed153,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed154,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed155,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed156,w3-planner-openai-agents-gpt-4-1-mini
0.0,True,oscillating,1.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed157,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed158,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed159,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed160,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed161,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed162,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed163,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed164,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed165,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed166,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed167,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed168,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed169,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed170,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed171,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed172,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed173,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed174,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed175,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed176,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed177,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed178,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed179,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed180,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed181,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed182,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed183,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed184,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed185,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed186,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed187,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed188,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed189,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed190,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed191,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed192,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w3-planner-openai-agents-gpt-4-1-mini-seed193,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed194,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed195,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed196,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed197,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed198,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,1,w3-planner-openai-agents-gpt-4-1-mini-seed199,w3-planner-openai-agents-gpt-4-1-mini
0.0,False,converged,0.0,2,w4-rag-langchain-claude-haiku-4-5-seed0,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed1,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed2,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed3,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed4,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed5,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed6,w4-rag-langchain-claude-haiku-4-5
0.0,True,oscillating,1.0,2,w4-rag-langchain-claude-haiku-4-5-seed7,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed8,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed9,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed10,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed11,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed12,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed13,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed14,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,2,w4-rag-langchain-claude-haiku-4-5-seed15,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,2,w4-rag-langchain-claude-haiku-4-5-seed16,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed17,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed18,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,2,w4-rag-langchain-claude-haiku-4-5-seed19,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed20,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed21,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed22,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed23,w4-rag-langchain-claude-haiku-4-5
0.0,False,converged,0.0,1,w4-rag-langchain-claude-haiku-4-5-seed24,w4-rag-langchain-claude-haiku-4-5
